DATE,PAYS,CODE POSTAL,LOCALITE,LANGUE MATERNELLE,LANGUE VEHICULAIRE,COMMENT NOUS AVEZ-VOUS DECOUVERT?,MIN,KM
21/02/2019,LU,6161,BOURGLINSTER,LUX,FR,FB,36,44
21/02/2019,FR,57570,HAGEN,FR,FR,LIST,34,36
21/02/2019,FR,57270,UCKANGE,FR,ANG,FB,41,46
21/02/2019,FR,57970,STUCKANGE,FR,BERBERE,FB,48,57
21/02/2019,LU,5730,ASPELT,LUX,FR,WORT,24,31
21/02/2019,FR,54680,CRUSNES,FR,FR,Presse ECOLE,25,18
21/02/2019,LU,7318,HEISDORF,FR,ANG,Presse L'ESSENTIEL,32,35
21/02/2019,LU,4620,DIFFERDANGE,LUX,FR,4EME VISITE,2,0
21/02/2019,FR,57190,FLORANGE,FR,ANG,FB,31,39
21/02/2019,FR,57100,THIONVILLE,FR,ANG,B.A.O.,38,40
21/02/2019,FR,57070,METZ,FR,ANG,2EME VISITE,52,73
21/02/2019,FR,57680,GORZE,FR,IT,FB,68,86
21/02/2019,FR,54400,COSNES-ET-ROMAINS,FR,ANG,PASSAGE ,28,23
21/02/2019,FR,57310,BOUSSE,FR,ANG,FB,43,50
21/02/2019,FR,57240,NILVANGE,FR,ANG,B.A.O.,34,40
21/02/2019,LU,3347,LEUDELANGE,LUX,DE,INTERNET (SAIS PLUS),21,17
21/02/2019,FR,57970,YUTZ,FR,DE,FB,38,44
21/02/2019,FR,27340,PONT-DE-L'ARCHE,FR,FR,B.A.O.,,
21/02/2019,LU,8025,STRASSEN,FR,FR,ECOLE,23,26
21/02/2019,FR,54400,LONGWY,FR,ANG,B.A.O.,24,20
21/02/2019,FR,54400,LONGWY,FR,ANG,B.A.O.,24,20
21/02/2019,LU,4973,DIPPACH,FR,ANG,GOOGLE - WHAT'S ON,18,12
22/02/2019,LU,6212,CONSDORF,LUX,FR,GOOGLE - SCIENCE,43,55
22/02/2019,FR,57535,BRONVAUX,FR,ANG,FB,51,52
22/02/2019,FR,57710,TRESSANGE,FR,ANG,FB,32,23
22/02/2019,FR,54960,MERCY-LES-BAS,FR,ANG,FB,32,25
22/02/2019,FR,54810,LONGLAVILLE,FR,POLONAIS,GOOGLE - SORTIE EN FAMILLE AU LUX,24,15
22/02/2019,LU,2335,LUXEMBOURG,FR,LUX,PASSAGE ,27,27
22/02/2019,LU,1146,LUXEMBOURG,DANOIS,ANG,4EME VISITE,21,23
22/02/2019,FR,57970,STUCKANGE,FR,ANG,B.A.O.,47,47
22/02/2019,FR,57480,WALDWISSE,FR,ANG,FB,44,51
22/02/2019,FR,57970,STUCKANGE,FR,FR,B.A.O.,47,47
22/02/2019,FR,54800,JARNY,FR,IT,FB,57,54
22/02/2019,FR,57070,METZ,FR,FR,B.A.O.,54,69
22/02/2019,LU,8084,BERTRANGE,FR,ANG,2EME VISITE,26,20
22/02/2019,FR,54920,MORFONTAINE,FR,FR,FB,19,14
22/02/2019,LU,6975,RAMELDANGE,NL,ANG,B.A.O.,33,40
22/02/2019,FR,54400,COSNES-ET-ROMAINS,FR,ANG,B.A.O.,27,23
22/02/2019,FR,57290,HAUCONCOURT,FR,DE,Presse L'ESSENTIEL,45,53
22/02/2019,LU,9650,ESCH-SUR-SURE,LUX,FR,Presse RTL TELE,65,55
22/02/2019,LU,3772,TETANGE,LUX,FR,FB,21,19
22/02/2019,FR,57290,FAMECK,FR,ANG,FB,36,40
22/02/2019,FR,54190,TIERCELET,FR,LUX,FB,16,10
22/02/2019,FR,57655,BOULANGE,FR,DE,FB,29,25
22/02/2019,FR,57940,METZERVISSE,FR,DE,B.A.O.,47,53
23/02/2019,FR,54650,SAULNES,FR,FR,B.A.O. AMIS,10,5
23/02/2019,LU,4844,RODANGE,LUX,LUX,ECOLE,15,8
23/02/2019,FR,13005,MARSEILLE,FR,FR,ECOLE AU Luxembourg,,
23/02/2019,LU,3232,MAMER,FR,LUX,CONNAISSANCE ATKINSON STUART,22,18
23/02/2019,FR,57530,ARS-LAQUENEXY,FR,FR,GOOGLE,57,77
23/02/2019,LU,6243,BECH,LUX,LUX,B.A.O. FAMILLE,40,50
23/02/2019,FR,57100,THIONVILLE,FR,ANG ,PRESSE,34,38
23/02/2019,LU,4154,ESCH,LUX,LUX,2äME VISITE,16,8
23/02/2019,LU,5549,REMICH,LU,FR,2äME VISITE,35,40
23/02/2019,LU,4210,ESCH,FR,FR,FB,18,9
23/02/2019,FR,55320,GENICOURT-SUR-MEUSE,FR,FR,FB,75,95
23/02/2019,FR,57300,MONDELANGE,FR,FR,FB,35,46
23/02/2019,FR,57160,MOULIN-LES-METZ,FR,FR,FB,51,69
23/02/2019,LU,8217,MAMER,FR,FR,B.A.O. AMIS,28,21
23/02/2019,FR,57255,SAINTE-MARIE-AUX-CH“NE,FR,FR,B.A.O. AMIS,48,59
23/02/2019,LU,4771,PETANGE,LUX,LUX,PASSAGE,13,5
23/02/2019,LU,3259,BETTEMBOURG,LUX,LUX,Presse RTL TELE,25,20
23/02/2019,LU,5898,SYREN,ESTONIE,ANG,B.A.O. AMIS,32,37
23/02/2019,LU,1363,LUXEMBOURG,ESP,FR,PETITWEB.LU,25,25
23/02/2019,LU,4505,NIEDERKORN,FR,FR,3äME Visite ,8,2
24/02/2019,LU,8392,NOSPELT,IT,FR,VISITE Luxembourg,29,35
24/02/2019,FR,57180,TERVILLE,HONGROIS,FR,FB,31,39
24/02/2019,FR,57700,HAYANGE,FR,FR,FB,28,40
24/02/2019,FR,57700,HAYANGE,FR,FR,FB TRANSMIS ,28,40
24/02/2019,LU,8083,BERTRANGE,ANG,ANG,FB,21,27
24/02/2019,LU,1250,LUXEMBOURG,ANG,ANG,FB,25,27
24/02/2019,LU,2220,LUXEMBOURG,ANG,ANG,B.A.O. AMIS,20,31
24/02/2019,LU,1267,LUXEMBOURG,FR,FR,B.A.O. FAMILLE,24,32
24/02/2019,FR,57360,AMNEVILLE,FR,FR,B.A.O. AMIS,38,47
24/02/2019,FR,77450,MARNE LA VALLEE,FR,FR,B.A.O. FAMILLE,,
24/02/2019,FR,54750,TRIEUX,FR,FR,FB,28,29
24/02/2019,BE,6720,HABAY,FR,FR,GOOGLE ,34,40
24/02/2019,LU,6691,MOERSDORF,LU,FR,Presse JOURNAL (SAIS PLUS),40,65
24/02/2019,LU,6926,FLAXWEILER,LU,LUX,ECOLE,30,48
24/02/2019,FR,57290,FAMECK,FR,FR,FB,32,39
24/02/2019,LU,5850,HOWALD,CATALAN,FR,2äME VISITE,21,26
24/02/2019,LU,5861,FENTANGE,ROUMAIN,FR,FB,21,28
24/02/2019,LU,8011,STRASSEN,FR,FR,ECOLE,21,27
24/02/2019,FR,54260,LONGUYON,FR,FR,B.A.O. AMIS,32,35
24/02/2019,FR,50660,CUTTING,FR,FR,FAMILLE,,
24/02/2019,FR,57290,SERMERANGE,RUSSE,FR,GOOGLE,32,43
24/02/2019,FR,57000,NANCY,FR,FR,FB,82,122
24/02/2019,FR,57535,SILVANGE,FR,FR,BELVAL PLAZA ,43,52
25/02/2019,USA,92270,PALM SPRINGS,DE,ANG,B.A.O.,,
26/02/2019,LU,7591,MERSCH,LUX,DE,GOOGLE,39,50
26/02/2019,LU,2670,LUXEMBOURG,IT,FR ,PASSAGE,24,25
26/02/2019,FR,57120,ROMBAS,FR,ANG,PASSAGE,44,45
27/02/2019,LU,4505,NIEDERKORN,FR,FR,4äME VISITE,5,1
27/02/2019,LU,7238,WALFERDANGE,LU,LUX,Presse JOURNAL (SAIS PLUS),39,35
28/02/2019,LU,5433,FLAXWEILER,LU,FR ,ECOLE,38,52
