DATE,PAYS,CODE POSTAL,LOCALITE,LANGUE MATERNELLE,LANGUE VEHICULAIRE,COMMENT NOUS AVEZ-VOUS DECOUVERT?,MIN,KM
27/10/2019,FR,57290,FAMECK,POLONAIS,ANG,ECOLE,34,38
27/10/2019,LU,7270,HELMSANGE,SERBE,ANG,B.A.O.,30,35
27/10/2019,LU,3863,SCHIFFLANGE,FR,ANG,B.A.O.,15,14
27/10/2019,FR,57570,HAGEN,FR,ANG,B.A.O.,36,36
27/10/2019,FR,57700,HAYANGE,FR,ANG,BAO TRAVAILLE CHEZ CREOS,40,42
27/10/2019,FR,54910,VALLEROY,FR,ANG,B.A.O.,45,44
27/10/2019,FR,54400,COSNES-ET-ROMAIN,FR,ANG,B.A.O.,22,20
27/10/2019,LU,2145,LUXEMBOURG,ESP,ANG,VISIT LUXEMBOURG,30,35
27/10/2019,LU,3780,TETANGE,FR,DE,PASSAGE,18,18
27/10/2019,LU,1221,LUXEMBOURG,ANG,PANJABI,B.A.O.,29,35
27/10/2019,FR,54400,COSNES-ET-ROMAIN,FR,ANG,B.A.O.,22,20
27/10/2019,LU,7360,HELMDANGE,TCHEQUE,ANG,B.A.O.,34,45
27/10/2019,LU,7360,HELMDANGE,SLOVAQUE,ANG,B.A.O.,34,45
27/10/2019,LU,8041,STRASSEN,SLOVAQUE,FR,B.A.O.,22,27
27/10/2019,FR,57440,ANGEVILLERS,FR,DE,FB,28,28
27/10/2019,LU,4405,SOLEUVRE,BOSNIAQUE,LUX,PASSAGE,5,2
27/10/2019,US,98201,SEATTLE,ESP,ANG,B.A.O.,,
28/10/2019,LU,8370,HOBSCHEID,ANG,FR,2EME VISITE,31,24
28/10/2019,LU,6161,BOURGLINSTER,ANG,FR,2EME VISITE,40,45
28/10/2019,LU,1266,MERTERT,BOSNIAQUE,LU,B.A.O.,40,58
28/10/2019,LU,6440,ECHTERNACH,ESP,ANG,INTERNET (SAIS PLUS),52,63
28/10/2019,FR,54000,NANCY,FR,FR,INTERNET (SAIS PLUS),93,116
28/10/2019,LU,3850,SCHIFFLANGE,FR,ANG,INTERNET (SAIS PLUS),15,12
28/10/2019,LU,8272,MAMER,FR,FR,LUX EXPO,27,21
28/10/2019,FR,54730,VILLE HOUDL‚MONT,FR,FR,B.A.O.,35,26
28/10/2019,FR,57070,METZ,FR,ANG,B.A.O.,55,65
28/10/2019,BE,6730,AUBANGE,FR,ANG,FAMILLE,13,10
28/10/2019,FR,57700,HAYANGE,FR,IT,FB,41,42
28/10/2019,FR,54460,ROG‚VILLE,FR,FR,FB,81,106
28/10/2019,LU,1323,CESSANGE,FR,ANG,B.A.O.,21,22
28/10/2019,FR,75010,PARIS,FR,FR,INTERNET (SAIS PLUS),,
28/10/2019,FR,54190,VILLERUPT,FR,ANG,B.A.O.,24,15
28/10/2019,FR,74200,NEUVECELLE,FR,ANG,B.A.O.,360,550
28/10/2019,FR,54400,COSNES-ET-ROMAIN,FR,PT,FB,26,20
28/10/2019,LU,1217,BEGGEN,FR,ANG,ECOLE,38,33
28/10/2019,LU,5823,FENTANGE,IT,ANG,INTERNET (SAIS PLUS),26,26
28/10/2019,FR,55100,CHAMPOUGNY,LIBANAIS,FR,B.A.O.,113,160
28/10/2019,LU,4947,SPRINKANGE,LU,FR,2EME VISITE,16,10
28/10/2019,LU,8358,GOEBLANGE,LU,ANG,B.A.O.,28,21
28/10/2019,LU,6793,GREVENMACHER,LU,DE,2EME VISITE,39,55
28/10/2019,LU,8378,KLEINBETTINGEN,LU,FR ,B.A.O,22,16
28/10/2019,LU,5431,LENNINGEN,LU,LU,INTERNET (SAIS PLUS),39,46
28/10/2019,LU,6950,OLINGEN,LU,DE,SITE COMMUNE DIFF,37,47
28/10/2019,LU,5891,FENTANGE,LU,DE,B.A.O.,25,28
28/10/2019,LU,6583,ROSPORT,LU,DE,B.A.O.,54,74
28/10/2019,LU,6582,ROSPORT,LU,DE,B.A.O,54,74
28/10/2019,LU,3714,RUMELANGE,LU,FR,B.A.O.,26,17
28/10/2019,LU,8320,STRASSEN,LU,DE,INTERNET (SAIS PLUS),27,26
28/10/2019,LU,4924,KAERJENG,LU,DE,2EME VISITE,14,7
28/10/2019,LU,1159,KIRCHBERG,LU,FR,B.A.O.,33,36
28/10/2019,LU,5495,WINTRANGE,LU,ANG,FB,31,40
28/10/2019,LU,6962,SENNINGEN ,POLONAIS,FR,B.A.O.,31,40
28/10/2019,LU,6183,GREVENMACHER,PT,FR,INTERNET (SAIS PLUS),34,43
28/10/2019,LU,3422,DUDELANGE,PT,FR,2EME VISITE,24,20
28/10/2019,BE,6900,MARCHE-EN-FAMENNE,ROUMAIN,FR,B.A.O.,85,122
28/10/2019,LU,8361,GOETZINGEN,RUSSE,LU,B.A.O.,29,22
29/10/2019,LU,4522,DIFFERDANGE,FR,LU,B.A.O.,7,3
29/10/2019,FR,57320,BRETTNACH,FR,ANG,FB,66,70
29/10/2019,LU,4976,BETTANGE-SUR-MESS,IT,FR,ECOLE,19,14
29/10/2019,LU,3932,MONDERCANGE,RUSSE,DE,2EME VISITE,15,11
29/10/2019,LU,3670,KAYL,RUSSE,DE,B.A.O.,19,17
29/10/2019,LU,5695,EMERANGE,LU,FR,FB,32,38
29/10/2019,FR,8500,REVIN,FR,FR,FB,134,169
29/10/2019,LU,1620,LUXEMBOURG,LU,FR,ECOLE,33,27
29/10/2019,LU,4976,BETTANGE-SUR-MESS,FR,LU,FB,19,14
29/10/2019,FR,55100,BEAUMONT-EN-VERDURS,FR,ANG,B.A.O.,76,82
29/10/2019,LU,3782,TETANGE,FR,ANG,MAISON RELAIS,23,19
29/10/2019,LU,8358,GOEBLANGE,LU,LU,B.A.O.,27,20
29/10/2019,LU,8361,GOETZINGEN,LU,LU,B.A.O.,27,20
29/10/2019,FR,57370,KOENIGSMACKER,FR,LU,INTERNET (SAIS PLUS),46,49
29/10/2019,FR,87170,ISLE,FR,FR,B.A.O.,,
29/10/2019,FR,57580,CHANVILLE,FR,ANG,FB,67,92
29/10/2019,FR,9340,FLEBOUR,FR,FR,INTERNET (SAIS PLUS),62,71
29/10/2019,BE,6224,FLEURUS,FR,FR,B.A.O.,113,182
29/10/2019,LU,8010,STRASSEN,FR,ANG,INTERNET (SAIS PLUS),28,21
29/10/2019,FR,57530,OTTONVILLE,FR,LU,B.A.O.,66,192
29/10/2019,LU,6660,BORN,ANG,ANG,ECOLE,60,68
29/10/2019,FR,54530,PRENY,FR,DE,FB,71,85
29/10/2019,LU,4602,DIFFERDANGE,DE,ANG,B.A.O.,3,1
29/10/2019,LU,4912,KAERJENG,FR,PT,B.A.O.,12,6
29/10/2019,LU,1742,LUXEMBOURG,FR,ANG,INTERNET (SAIS PLUS),39,26
29/10/2019,FR,57100,THIONVILLE,FR,FR,2EME VISITE,41,39
29/10/2019,LU,3429,DUDELANGE,LU,DE,B.A.O.,24,20
29/10/2019,LU,7764,BISSEN,LU,LU,B.A.O.,42,55
29/10/2019,FR,57970,OUDRENNE,ESP,FR,FB,54,59
29/10/2019,FR,57160,ROZERIEULLES,FR,ANG,FB,56,71
29/10/2019,FR,54730,VILLE HOUDLEMONT,FR,LU,CRECHE,38,30
29/10/2019,LU,2359,LUXEMBOURG,LU,FR,B.A.O.,41,33
29/10/2019,LU,4762,Differdange NIEDERKORN,PT,FR,B.A.O.,8,4
29/10/2019,BE,6687,BERTOGNE,FR,ANG,EDUCATION,65,90
29/10/2019,LU,8075,BERTRANGE,FR,ANG,B.A.O.,31,22
29/10/2019,LU,6310,BEAUFORT,LU,ANG,ECOLE,72,65
29/10/2019,LU,7254,BERELDANGE,FR,DE,ECOLE,40,32
29/10/2019,LU,1932,LUXEMBOURG,DE,FR,LUXEXPO,40,26
29/10/2019,LU,3374,LEUDELANGE,SLOVAQUE,ANG,SAIS PLUS,26,18
29/10/2019,FR,54650,SAULNES,FR,FR,FB,14,10
30/10/2019,FR,55100,CHAMPAGNY,FR,FR,FB,114,160
30/10/2019,LU,2210,CAPELLEN,FR,FR,INTERNET (SAIS PLUS),28,21
30/10/2019,LU,3217,BETTEMBOURG,FR,FR,B.A.O.,23,21
30/10/2019,BE,6717,ATTERT,FR,FR,B.A.O.,37,36
30/10/2019,FR,57970,OUDRENNE,FR,DE,B.A.O.,51,59
30/10/2019,LU,1549,LUXEMBOURG,INDIEN,ANG,FB,26,26
30/10/2019,LU,4849,RODANGE,FR,ANG,B.A.O.,12,8
30/10/2019,FR,57950,MONTIGNY-SUR-LES-METZ,FR,ANG,ECOLE,56,66
30/10/2019,FR,54400,COSNES-ET-ROMAIN,FR,LU,B.A.O.,26,20
30/10/2019,LU,3653,KAYL,LU,FR,TRAVAILLE CHEZ CREOS,18,18
30/10/2019,FR,54190,VILLERUPT,FR,ANG,ECOLE,24,15
30/10/2019,LU,5312,CONTERN,LU,DE,B.A.O.,38,42
30/10/2019,FR,54610,CHENICOURT,FR,FR,FB,71,94
30/10/2019,LU,4451,SANEM,BOSNIAQUE,FR,Passage HABITANT,8,5
30/10/2019,FR,57570,HAGEN,FR,DE,ECOLE,40,37
30/10/2019,FR,57480,WALDWISSE,FR,LU,ECOLE,51,52
30/10/2019,LU,8227,MAMER,LU,DE,FB,31,21
30/10/2019,LU,5712,ASPELT,PT,LU,STEEL RUN,28,33
30/10/2019,LU,8334,MAMER,LU,LU,B.A.O.,31,22
30/10/2019,FR,54400,COSNES-ET-ROMAIN,FR,ANG,B.A.O.,26,21
30/10/2019,FR,80200,BOUCHAVESNES BERGEN,FR,FR,GOOGLE - WHAT TO DO IN Luxembourg,,
30/10/2019,LU,1742,LUXEMBOURG,IT,ANG,2EME VISITE,28,30
30/10/2019,LU,3510,DUDELANGE,PT,LU,FB,23,21
30/10/2019,LU,3350,LEUDELANGE,LU,FR,B.A.O.,17,18
30/10/2019,LU,5310,CONTERN,AMG,ANG,B.A.O.,32,37
30/10/2019,LU,4989,SANEM,FR,IT,B.A.O.,8,4
30/10/2019,LU,3321,BERCHEM,CHINOIS,ANG,B.A.O.,23,26
30/10/2019,LU,5353,OETRANGE,PT,FR,B.A.O.,32,39
30/10/2019,FR,54400,COSNES-ET-ROMAIN,FR,ANG,FB,26,21
30/10/2019,LU,6163,BOURGLINSTER,LU,DE,B.A.O.,37,45
30/10/2019,LU,4979,KAERJENG,LU,DE,ECOLE,15,8
30/10/2019,LU,8230,MAMER,TCHEQUE,FR,2EME VISITE,28,20
30/10/2019,FR,57240,KNUTANGE,FR,ESP,ECOLE,36,32
30/10/2019,FR,57700,HAYANGE,FR,FR,B.A.O.,42,42
30/10/2019,LU,9165,MERSCHEID,FR,LU,B.A.O.,63,70
30/10/2019,FR,57175,GANDRANGE,FR,FR,FB,39,43
30/10/2019,LU,4720,PETANGE,FR,LU,ECOLE,10,5
30/10/2019,LU,8111,STRASSEN,SLOVAQUE,FR,GOOGLE - WHAT TO DO IN Luxembourg,29,22
30/10/2019,FR,54700,JEZAINVILLE,FR,FR,B.A.O.,73,95
30/10/2019,LU,9167,MERTZIG,PT,LU,FB,58,63
30/10/2019,LU,1550,LUXEMBOURG,RUSSE,ANG,INSTAGRAM,31,23
30/10/2019,FR,54310,HOMECOURT,FR,ANG,B.A.O.,46,44
30/10/2019,LU,4580,DIFFERDANGE,LU,FR,2EME VISITE,4,1
30/10/2019,LU,6416,ECHTERNACH,LU,LU,INTERNET (SAIS PLUS),59,62
30/10/2019,LU,2435,LUXEMBOURG,ESTONIEN,ANG,B.A.O.,41,30
30/10/2019,LU,4667,DIFFERDANGE,PT,FR,FB,3,1
30/10/2019,LU,4383,SANEM,LU,DE,B.A.O.,13,8
30/10/2019,LU,4677,DIFFERDANGE,FR,ANG,2EME VISITE,4,1
30/10/2019,LU,8282,KEHLEN,LU,FR,LUXEXPO,32,26
30/10/2019,LU,8245,MAMER,LU,DE,2EME VISITE,28,20
30/10/2019,LU,7238,WALFERDANGE,ESTONIEN,ANG,FB,40,33
30/10/2019,LU,7251,HELMSANGE,FR,ANG,B.A.O.,39,33
30/10/2019,LU,9132,SCHIEREN,LU,FR,2EME VISITE,58,56
30/10/2019,LU,3468,DUDELANGE,FR,LU,2EME VISITE,24,25
30/10/2019,LU,3486,DUDELANGE,LU,FR,2EME VISITE,22,20
30/10/2019,LU,4564,ESCH-SUR-ALZETTE ,FR,IT,PASSAGE,14,7
30/10/2019,FR,57070,METZ,FR,ANG,FB,56,65
30/10/2019,FR,57070,METZ,FR,ANG,BROCHURE,56,65
30/10/2019,LU,57420,CHEMINOT,FR,ANG,FB,64,81
30/10/2019,LU,57950,MONTIGNY-SUR-LES-METZ,FR,ANG,FB,57,66
30/10/2019,LU,6730,GREVENMACHER,FR,ANG,INTERNET (SAIS PLUS),58,55
30/10/2019,LU,4130,ESCH-SUR-ALZETTE ,FR,FR,B.A.O.,17,9
30/10/2019,LU,9170,MERTZIG,PT,LU,B.A.O.,55,46
30/10/2019,LU,4631,DIFFERDANGE,PT,LU,ECOLE,5,2
30/10/2019,FR,54560,SANCY,DE,FR,SCIENCE FESTIVAL,28,25
31/10/2019,LU,7526,MERSCH,LUX,FR,B.A.O.,41,52
31/10/2019,LU,1851,LUXEMBOURG,LUX,FR,2EME VISITE,24,25
31/10/2019,FR,54400,COSNES-ET-ROMAIN,FR,FR,B.A.O.,27,20
31/10/2019,LU,5811,HESPERANGE,ESP,FR,B.A.O.,27,28
31/10/2019,LU,8099,STRASSEN,FR,ANG,GOOGLE (SAIS PLUS),26,21
31/10/2019,LU,7233,BERELDANGE,PT,FR,PASSAGE,31,34
31/10/2019,BE,6780,MESSANCY,HONGROIS,FR,7EME,24,17
31/10/2019,FR,54430,REHON,FR,FR,FB,25,19
31/10/2019,LU,7542,MERSCH,ROUMAIN,ANG,FB,40,43
31/10/2019,LU,3940,MONDERCANGE,LUX,FR,3EME VISITE,16,10
31/10/2019,LU,8049,STRASSEN,GREC,ANG,B.A.O.,25,21
31/10/2019,FR,54350,MONT-SAINT-MARTIN,FR,ANG,FB,23,13
31/10/2019,FR,54510,TOMBLAINE,FR,ANG,MUSEE DU FER NANCY,92,125
31/10/2019,LU,2184,LUXEMBOURG,GREC,ANG,ECOLE,26,28
31/10/2019,LU,2120,LUXEMBOURG,HONGROIS,ANG,B.A.O.,25,26
31/10/2019,LU,5341,MOUTFORT,DANOIS,ANG,VAKANZ DOHEEM ZEITUNG,34,37
31/10/2019,LU,4590,DIFFERDANGE,PT,LUX,ECOLE,4,1,2
31/10/2019,LU,9674,NOCHER,LUX,FR,B.A.O.,71,85
31/10/2019,LU,5221,SANDWEILER,ESTONIEN,ANG,ECOLE,29,32
31/10/2019,LU,4125,ESCH-SUR-ALZETTE ,PT,FR,PASSAGE,15,8
31/10/2019,FR,55100,ESNES-EN-ARGONNE,FR,ANG,B.A.O.,80,82
31/10/2019,LU,1457,LUXEMBOURG,SLOVAQUE,FR,ECOLE,32,29
31/10/2019,LU,4845,RODANGE,LUX,DE,ECOLE,11,8
31/10/2019,FR,57940,METZERVISSE,FR,ANG,GOOGLE (SAIS PLUS),44,51
31/10/2019,LU,8024,STRASSEN,DE,ANG,ECOLE,27,21
31/10/2019,LU,7348,HEISDORF,PT,LUX,ECOLE,40,47
